repo_path;path;original_path
Dart/dart-lang~sdk;runtime/vm/assembler_ia32_test.cc;runtime/vm/compiler/assembler/assembler_ia32_test.cc
Dart/dart-lang~sdk;runtime/vm/assembler_x64_test.cc;runtime/vm/compiler/assembler/assembler_x64_test.cc
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/analyzer/ast_builder.dart;pkg/analyzer/lib/src/fasta/ast_builder.dart
Dart/dart-lang~sdk;benchmarks/FfiCall/dart2/FfiCall.dart;benchmarks/FfiCall/dart/benchmark_generated.dart
Dart/dart-lang~sdk;sdk/lib/_internal/wasm/lib/bigint_patch.dart;sdk/lib/_internal/vm_shared/lib/bigint_patch.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/kernel/body_builder.dart;pkg/front_end/lib/src/kernel/body_builder.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/ssa/builder.dart;pkg/compiler/lib/src/ssa/builder.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/codes/fasta_codes_cfe_generated.dart;pkg/front_end/lib/src/codes/cfe_codes_generated.dart
Dart/dart-lang~sdk;pkg/analysis_server/test/src/utilities/change_builder_dart_test.dart;pkg/analyzer_plugin/test/src/utilities/change_builder/change_builder_dart_test.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/ssa/codegen.dart;pkg/compiler/lib/src/ssa/codegen.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/fasta_codes_generated.dart;pkg/_fe_analyzer_shared/lib/src/messages/codes_generated.dart
Dart/dart-lang~sdk;pkg/analysis_server/test/lsp/completion_test.dart;pkg/analysis_server/test/lsp/completion_dart_test.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/kernel/constant_evaluator.dart;pkg/front_end/lib/src/kernel/constant_evaluator.dart
Dart/dart-lang~sdk;runtime/third_party/d3/src/d3.js;third_party/d3/src/d3.js
Dart/dart-lang~sdk;pkg/dev_compiler/lib/js/legacy/dart_library.js;pkg/dev_compiler/lib/js/ddc/ddc_module_loader.js
Dart/dart-lang~sdk;runtime/bin/vmservice/observatory/lib/src/elements/debugger.dart;runtime/observatory/lib/src/elements/debugger.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/dump_info.dart;pkg/compiler/lib/src/dump_info.dart
Dart/dart-lang~sdk;pkg/vm/lib/dwarf/dwarf.dart;pkg/native_stack_traces/lib/src/dwarf.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/kernel/expression_generator.dart;pkg/front_end/lib/src/kernel/expression_generator.dart
Dart/dart-lang~sdk;pkg/analysis_server/test/services/refactoring/extract_method_test.dart;pkg/analysis_server/test/services/refactoring/legacy/extract_method_test.dart
Dart/dart-lang~sdk;pkg/analysis_services/lib/correction/fix.dart;pkg/analysis_server/lib/src/services/correction/fix.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/flow_analysis/flow_analysis.dart;pkg/_fe_analyzer_shared/lib/src/flow_analysis/flow_analysis.dart
Dart/dart-lang~sdk;pkg/front_end/test/fasta/flow_analysis/flow_analysis_test.dart;pkg/_fe_analyzer_shared/test/flow_analysis/flow_analysis_test.dart
Dart/dart-lang~sdk;pkg/vm/test/frontend_server_test.dart;pkg/frontend_server/test/frontend_server_test.dart
Dart/dart-lang~sdk;sdk/lib/html/scripts/generator.py;tools/dom/scripts/generator.py
Dart/dart-lang~sdk;lib/html/dart2js/html_dart2js.dart;sdk/lib/html/dart2js/html_dart2js.dart
Dart/dart-lang~sdk;sdk/lib/io/http_impl.dart;sdk/lib/_http/http_impl.dart
Dart/dart-lang~sdk;runtime/vm/intermediate_language.cc;runtime/vm/compiler/backend/il.cc
Dart/dart-lang~sdk;runtime/vm/intermediate_language_arm.cc;runtime/vm/compiler/backend/il_arm.cc
Dart/dart-lang~sdk;runtime/vm/intermediate_language_arm64.cc;runtime/vm/compiler/backend/il_arm64.cc
Dart/dart-lang~sdk;runtime/vm/intermediate_language_ia32.cc;runtime/vm/compiler/backend/il_ia32.cc
Dart/dart-lang~sdk;runtime/vm/intermediate_language_x64.cc;runtime/vm/compiler/backend/il_x64.cc
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/incremental_compiler.dart;pkg/front_end/lib/src/base/incremental_compiler.dart
Dart/dart-lang~sdk;pkg/front_end/test/incremental_load_from_dill_suite.dart;pkg/front_end/test/incremental_suite.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/type_inference/inference_visitor.dart;pkg/front_end/lib/src/type_inference/inference_visitor.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/type_inference/inference_visitor_base.dart;pkg/front_end/lib/src/type_inference/inference_visitor_base.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/kernel/internal_ast.dart;pkg/front_end/lib/src/kernel/internal_ast.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/js_lib/js_helper.dart;sdk/lib/_internal/js_runtime/lib/js_helper.dart
Dart/dart-lang~sdk;runtime/vm/kernel_binary_flowgraph.cc;runtime/vm/compiler/frontend/kernel_binary_flowgraph.cc
Dart/dart-lang~sdk;runtime/vm/kernel_to_il.cc;runtime/vm/compiler/frontend/kernel_to_il.cc
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/libB.dart;tests/web/deferred/many_parts/libB.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_000_000_1.dart;tests/web/deferred/many_parts/lib_000_000_000_000_1.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_000_001_0.dart;tests/web/deferred/many_parts/lib_000_000_000_001_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_000_010_0.dart;tests/web/deferred/many_parts/lib_000_000_000_010_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_000_100_0.dart;tests/web/deferred/many_parts/lib_000_000_000_100_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_001_000_0.dart;tests/web/deferred/many_parts/lib_000_000_001_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_010_000_0.dart;tests/web/deferred/many_parts/lib_000_000_010_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_000_100_000_0.dart;tests/web/deferred/many_parts/lib_000_000_100_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_001_000_000_0.dart;tests/web/deferred/many_parts/lib_000_001_000_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_010_000_000_0.dart;tests/web/deferred/many_parts/lib_000_010_000_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_000_100_000_000_0.dart;tests/web/deferred/many_parts/lib_000_100_000_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_001_000_000_000_0.dart;tests/web/deferred/many_parts/lib_001_000_000_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_010_000_000_000_0.dart;tests/web/deferred/many_parts/lib_010_000_000_000_0.dart
Dart/dart-lang~sdk;tests/dart2js/deferred/many_parts/lib_100_000_000_000_0.dart;tests/web/deferred/many_parts/lib_100_000_000_000_0.dart
Dart/dart-lang~sdk;pkg/_fe_analyzer_shared/test/flow_analysis/flow_analysis_mini_ast.dart;pkg/_fe_analyzer_shared/test/mini_ast.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/js_backend/namer.dart;pkg/compiler/lib/src/js_backend/namer.dart
Dart/dart-lang~sdk;pkg/analyzer/test/generated/non_error_resolver_test.dart;pkg/analyzer/test/generated/non_error_resolver.dart
Dart/dart-lang~sdk;runtime/bin/vmservice/observatory/lib/src/service/object.dart;runtime/observatory/lib/src/service/object.dart
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/ssa/optimize.dart;pkg/compiler/lib/src/ssa/optimize.dart
Dart/dart-lang~sdk;pkg/analysis_server/test/services/completion/dart/optype_test.dart;pkg/analyzer_plugin/test/src/utilities/completion/optype_test.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/source/outline_builder.dart;pkg/front_end/lib/src/source/outline_builder.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/util/parser_ast.dart;pkg/front_end/lib/src/util/parser_ast.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/util/parser_ast_helper.dart;pkg/front_end/lib/src/util/parser_ast_helper.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/parser/parser.dart;pkg/_fe_analyzer_shared/lib/src/parser/parser_impl.dart
Dart/dart-lang~sdk;pkg/analysis_server/lib/lsp_protocol/protocol_custom_generated.dart;third_party/pkg/language_server_protocol/lib/protocol_custom_generated.dart
Dart/dart-lang~sdk;pkg/analyzer_plugin/lib/protocol/generated_protocol.dart;pkg/analyzer_plugin/lib/protocol/protocol_generated.dart
Dart/dart-lang~sdk;runtime/vm/regexp.cc;runtime/vm/regexp/regexp.cc
Dart/dart-lang~sdk;pkg/analysis_server/tool/completion_metrics/relevance_metrics.dart;pkg/analysis_server/tool/code_completion/relevance_metrics.dart
Dart/dart-lang~sdk;pkg/analysis_server/test/services/refactoring/rename_class_member_test.dart;pkg/analysis_server/test/services/refactoring/legacy/rename_class_member_test.dart
Dart/dart-lang~sdk;pkg/analyzer_experimental/lib/src/generated/resolver.dart;pkg/analyzer/lib/src/generated/resolver.dart
Dart/dart-lang~sdk;sdk/lib/_internal/js_runtime/lib/rti.dart;sdk/lib/_internal/js_shared/lib/rti.dart
Dart/dart-lang~sdk;runtime/vm/runtime_entry_test.cc;runtime/vm/runtime_entry.cc
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/source/source_field_builder.dart;pkg/front_end/lib/src/source/source_field_builder.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/source/source_library_builder.dart;pkg/front_end/lib/src/source/source_library_builder.dart
Dart/dart-lang~sdk;pkg/front_end/lib/src/fasta/source/source_loader.dart;pkg/front_end/lib/src/source/source_loader.dart
Dart/dart-lang~sdk;pkg/analyzer/test/generated/strong_mode_test.dart;pkg/analyzer/test/generated/strong_mode.dart
Dart/dart-lang~sdk;pkg/front_end/test/fasta/testing/suite.dart;pkg/front_end/test/testing/suite.dart
Dart/dart-lang~sdk;sdk/lib/html/scripts/systemhtml.py;tools/dom/scripts/systemhtml.py
Dart/dart-lang~sdk;sdk/lib/_internal/compiler/implementation/inferrer/type_graph_nodes.dart;pkg/compiler/lib/src/inferrer/type_graph_nodes.dart
Dart/dart-lang~sdk;pkg/front_end/test/fasta/parser/type_info_test.dart;pkg/front_end/test/parser/type_info_test.dart
Dart/dart-lang~sdk;pkg/analyzer/test/src/dart/element/upper_bound_test.dart;pkg/analyzer/test/src/dart/element/upper_lower_bound_test.dart
Dart/ente-io~ente;web/apps/photos/src/components/Collections/CollectionShare/index.tsx;web/apps/photos/src/components/Collections/CollectionShare.tsx
Dart/ente-io~ente;web/apps/photos/src/components/PhotoViewer/ImageEditorOverlay/index.tsx;web/apps/photos/src/components/PhotoViewer/ImageEditorOverlay.tsx
Dart/ente-io~ente;apps/photos/src/services/collectionService.ts;web/apps/photos/src/services/collectionService.ts
Dart/ente-io~ente;web/apps/photos/src/pages/gallery/index.tsx;web/apps/photos/src/pages/gallery.tsx
Dart/ente-io~ente;lib/generated/intl/messages_de.dart;mobile/lib/generated/intl/messages_de.dart
Dart/ente-io~ente;lib/generated/intl/messages_en.dart;mobile/lib/generated/intl/messages_en.dart
Dart/ente-io~ente;lib/generated/intl/messages_es.dart;mobile/lib/generated/intl/messages_es.dart
Dart/ente-io~ente;lib/generated/intl/messages_fr.dart;mobile/lib/generated/intl/messages_fr.dart
Dart/ente-io~ente;lib/generated/intl/messages_nl.dart;mobile/lib/generated/intl/messages_nl.dart
Dart/ente-io~ente;lib/generated/intl/messages_pl.dart;mobile/lib/generated/intl/messages_pl.dart
Dart/ente-io~ente;web/apps/photos/src/services/upload/uploadService.ts;web/apps/photos/src/services/upload/upload-service.ts
Dart/flutter~flutter;packages/flutter/lib/widgets/basic.dart;packages/flutter/lib/src/widgets/basic.dart
Dart/flutter~flutter;packages/flutter/test/material/modal_bottom_sheet_test.dart;packages/flutter/test/material/bottom_sheet_test.dart
Dart/flutter~flutter;packages/flutter_tools/test/commands.shard/hermetic/build_xcarchive_test.dart;packages/flutter_tools/test/commands.shard/hermetic/build_ipa_test.dart
Dart/flutter~flutter;engine/src/flutter/lib/web_ui/lib/src/engine/compositor/canvaskit_api.dart;engine/src/flutter/lib/web_ui/lib/src/engine/canvaskit/canvaskit_api.dart
Dart/flutter~flutter;packages/flutter_tools/test/general.shard/commands/create_test.dart;packages/flutter_tools/test/commands.shard/permeable/create_test.dart
Dart/flutter~flutter;packages/flutter/lib/src/widgets/date_picker.dart;packages/flutter/lib/src/material/date_picker.dart
Dart/flutter~flutter;packages/flutter/lib/src/material/date_picker.dart;packages/flutter/lib/src/material/pickers/date_picker_deprecated.dart
Dart/flutter~flutter;packages/flutter/lib/src/foundation/tree_diagnostics_mixin.dart;packages/flutter/lib/src/foundation/diagnostics.dart
Dart/flutter~flutter;packages/flutter/test/foundation/tree_diagnostics_mixin_test.dart;packages/flutter/test/foundation/diagnostics_test.dart
Dart/flutter~flutter;engine/src/flutter/flow/display_list_unittests.cc;engine/src/flutter/display_list/display_list_unittests.cc
Dart/flutter~flutter;engine/src/flutter/display_list/dl_rendering_unittests.cc;engine/src/flutter/display_list/testing/dl_rendering_unittests.cc
Dart/flutter~flutter;packages/flutter/test/gestures/scroll_test.dart;packages/flutter/test/gestures/drag_test.dart
Dart/flutter~flutter;packages/flutter/test/widget/draggable_test.dart;packages/flutter/test/widgets/draggable_test.dart
Dart/flutter~flutter;packages/flutter/test/material/drop_down_test.dart;packages/flutter/test/material/dropdown_test.dart
Dart/flutter~flutter;packages/flutter/lib/src/widgets/editable_text.dart;packages/flutter/lib/src/widgets/editable.dart
Dart/flutter~flutter;packages/flutter/lib/editing/editable_string.dart;packages/flutter/lib/src/widgets/editable_text.dart
Dart/flutter~flutter;packages/flutter/test/widgets/editable_text_shortcuts_tests.dart;packages/flutter/test/widgets/editable_text_shortcuts_test.dart
Dart/flutter~flutter;packages/flutter/test/material/contained_button_test.dart;packages/flutter/test/material/elevated_button_test.dart
Dart/flutter~flutter;engine/src/flutter/shell/platform/embedder/tests/embedder_unittests_gl.cc;engine/src/flutter/shell/platform/embedder/tests/embedder_gl_unittests.cc
Dart/flutter~flutter;engine/src/flutter/lib/web_ui/lib/src/engine/canvaskit/font_fallback_data.dart;engine/src/flutter/lib/web_ui/lib/src/engine/font_fallback_data.dart
Dart/flutter~flutter;packages/flutter/lib/widgets/framework.dart;packages/flutter/lib/src/widgets/framework.dart
Dart/flutter~flutter;dev/tools/test/localization/gen_l10n_test.dart;packages/flutter_tools/test/general.shard/generate_localizations_test.dart
Dart/flutter~flutter;packages/flutter_localizations/lib/src/l10n/date_localizations.dart;packages/flutter_localizations/lib/src/l10n/generated_date_localizations.dart
Dart/flutter~flutter;packages/flutter_localizations/lib/src/l10n/localizations.dart;packages/flutter_localizations/lib/src/l10n/generated_material_localizations.dart
Dart/flutter~flutter;packages/flutter/test/widget/heroes_test.dart;packages/flutter/test/widgets/heroes_test.dart
Dart/flutter~flutter;packages/flutter/test/widget/image_test.dart;packages/flutter/test/widgets/image_test.dart
Dart/flutter~flutter;packages/flutter/lib/src/services/keyboard_key.dart;packages/flutter/lib/src/services/keyboard_key.g.dart
Dart/flutter~flutter;packages/flutter/lib/src/services/keyboard_maps.dart;packages/flutter/lib/src/services/keyboard_maps.g.dart
Dart/flutter~flutter;engine/src/flutter/lib/web_ui/test/text/line_breaker_test_raw_data.dart;engine/src/flutter/lib/web_ui/test/html/text/line_breaker_test_raw_data.dart
Dart/flutter~flutter;packages/flutter/lib/widgets/navigator.dart;packages/flutter/lib/src/widgets/navigator.dart
Dart/flutter~flutter;packages/flutter/test/widget/navigator_test.dart;packages/flutter/test/widgets/navigator_test.dart
Dart/flutter~flutter;packages/flutter/lib/rendering/object.dart;packages/flutter/lib/src/rendering/object.dart
Dart/flutter~flutter;packages/flutter/lib/rendering/paragraph.dart;packages/flutter/lib/src/rendering/paragraph.dart
Dart/flutter~flutter;packages/flutter_tools/test/project_test.dart;packages/flutter_tools/test/general.shard/project_test.dart
Dart/flutter~flutter;packages/flutter/lib/rendering/proxy_box.dart;packages/flutter/lib/src/rendering/proxy_box.dart
Dart/flutter~flutter;packages/flutter_tools/test/resident_runner_test.dart;packages/flutter_tools/test/general.shard/resident_runner_test.dart
Dart/flutter~flutter;packages/flutter/test/widget/routes_test.dart;packages/flutter/test/widgets/routes_test.dart
Dart/flutter~flutter;packages/flutter/lib/src/widgets/scaffold.dart;packages/flutter/lib/src/material/scaffold.dart
Dart/flutter~flutter;packages/flutter/lib/src/rendering/semantics.dart;packages/flutter/lib/src/semantics/semantics.dart
Dart/flutter~flutter;packages/flutter/test/widget/snack_bar_test.dart;packages/flutter/test/material/snack_bar_test.dart
Dart/flutter~flutter;packages/flutter/test/widget/tabs_test.dart;packages/flutter/test/material/tabs_test.dart
Dart/flutter~flutter;engine/src/flutter/lib/web_ui/test/text_editing_test.dart;engine/src/flutter/lib/web_ui/test/engine/text_editing_test.dart
Dart/flutter~flutter;packages/flutter/test/widgets/input_test.dart;packages/flutter/test/material/text_field_test.dart
Dart/flutter~flutter;packages/flutter/lib/theme/theme_data.dart;packages/flutter/lib/src/material/theme_data.dart
Dart/flutter~flutter;packages/flutter/test/widget/tooltip_test.dart;packages/flutter/test/material/tooltip_test.dart
Dart/flutter~flutter;packages/flutter/lib/theme/typography.dart;packages/flutter/lib/src/material/typography.dart
Dart/flutter~flutter;packages/unit/test/rendering/viewport_test.dart;packages/flutter/test/rendering/viewport_test.dart
Dart/flutter~plugins;packages/webview_flutter/webview_flutter_wkwebview/lib/src/common/web_kit.pigeon.dart;packages/webview_flutter/webview_flutter_wkwebview/lib/src/common/web_kit.g.dart
Dart/flutter~plugins;packages/webview_flutter/webview_flutter_web/test/webview_flutter_web_test.mocks.dart;packages/webview_flutter/webview_flutter_web/test/legacy/webview_flutter_web_test.mocks.dart
Dart/hiddify~hiddify-next;lib/gen/clash_generated_bindings.dart;lib/gen/singbox_generated_bindings.dart
Dart/imaNNeo~fl_chart;test/chart/base/line_chart/line_chart_painter_test.dart;test/chart/line_chart/line_chart_painter_test.dart
Dart/ImranR98~Obtainium;lib/services/apps_provider.dart;lib/providers/apps_provider.dart
Go/etcd-io~etcd;etcdserver/etcdserverpb/raft_internal.pb.go;api/etcdserverpb/raft_internal.pb.go
Go/etcd-io~etcd;etcdserver/etcdserverpb/rpc.pb.go;api/etcdserverpb/rpc.pb.go
Go/etcd-io~etcd;etcdserver/etcdserverpb/gw/rpc.pb.gw.go;api/etcdserverpb/gw/rpc.pb.gw.go
Go/etcd-io~etcd;etcdserver/api/v3election/v3electionpb/v3election.pb.go;server/etcdserver/api/v3election/v3electionpb/v3election.pb.go
Go/ethereum~go-ethereum;core/chain_manager_test.go;core/blockchain_test.go
Go/ethereum~go-ethereum;core/txpool/txpool_test.go;core/txpool/legacypool/legacypool_test.go
