Unnamed: 0|path|owner|project|file|language|code|comment|blank
130|./src/_00/output/Elixir/rrrene~credo/test/credo/priority_test.exs|rrrene|credo|priority_test.exs|Elixir|121|0|19
131|./src/_00/output/Elixir/rrrene~credo/lib/credo/code.ex|rrrene|credo|code.ex|Elixir|120|47|36
132|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/specs.ex|rrrene|credo|specs.ex|Elixir|118|0|23
133|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/nesting.ex|rrrene|credo|nesting.ex|Elixir|118|2|15
134|./src/_00/output/Elixir/rrrene~credo/test/fixtures/integration_diff_bare_repo/hooks/pre-rebase.sample|rrrene|credo|pre-rebase.sample|Bourne Shell|118|20|31
135|./src/_00/output/Elixir/rrrene~credo/guides/custom_checks/testing_checks.md|rrrene|credo|testing_checks.md|Markdown|117|0|36
136|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/warning/unsafe_to_atom.ex|rrrene|credo|unsafe_to_atom.ex|Elixir|117|0|36
137|./src/_00/output/Elixir/rrrene~credo/lib/credo/source_file.ex|rrrene|credo|source_file.ex|Elixir|117|18|38
138|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/redundant_with_clause_result_test.exs|rrrene|credo|redundant_with_clause_result_test.exs|Elixir|117|6|11
139|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/consistency/collector.ex|rrrene|credo|collector.ex|Elixir|115|71|39
140|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/runner.ex|rrrene|credo|runner.ex|Elixir|115|7|27
141|./src/_00/output/Elixir/rrrene~credo/test/credo/check/consistency/multi_alias_import_require_use_test.exs|rrrene|credo|multi_alias_import_require_use_test.exs|Elixir|115|7|22
142|./src/_00/output/Elixir/rrrene~credo/lib/credo/execution/task/validate_config.ex|rrrene|credo|validate_config.ex|Elixir|114|1|29
143|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/single_pipe_test.exs|rrrene|credo|single_pipe_test.exs|Elixir|114|6|22
144|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/config_comment.ex|rrrene|credo|config_comment.ex|Elixir|113|9|24
145|./src/_00/output/Elixir/rrrene~credo/test/credo/code/block_test.exs|rrrene|credo|block_test.exs|Elixir|113|0|14
146|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/match_in_condition.ex|rrrene|credo|match_in_condition.ex|Elixir|110|5|27
147|./src/_00/output/Elixir/rrrene~credo/lib/credo/code/name.ex|rrrene|credo|name.ex|Elixir|109|6|27
148|./src/_00/output/Elixir/rrrene~credo/guides/configuration/cli_switches.md|rrrene|credo|cli_switches.md|Markdown|104|0|62
149|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/consistency/multi_alias_import_require_use/collector.ex|rrrene|credo|collector.ex|Elixir|104|2|22
150|./src/_00/output/Elixir/rrrene~credo/lib/credo/execution/execution_timing.ex|rrrene|credo|execution_timing.ex|Elixir|104|43|37
151|./src/_00/output/Elixir/rrrene~credo/lib/credo/execution/task.ex|rrrene|credo|task.ex|Elixir|104|33|47
152|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/module_doc_test.exs|rrrene|credo|module_doc_test.exs|Elixir|104|6|13
153|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/map_map_test.exs|rrrene|credo|map_map_test.exs|Elixir|104|6|10
154|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/map_into_test.exs|rrrene|credo|map_into_test.exs|Elixir|103|6|12
155|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/map_get_unsafe_pass_test.exs|rrrene|credo|map_get_unsafe_pass_test.exs|Elixir|103|6|20
156|./src/_00/output/Elixir/rrrene~credo/guides/configuration/config_comments.md|rrrene|credo|config_comments.md|Markdown|102|0|33
157|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/command/help.ex|rrrene|credo|help.ex|Elixir|102|3|20
158|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/command/suggest/suggest_command.ex|rrrene|credo|suggest_command.ex|Elixir|102|2|24
159|./src/_00/output/Elixir/rrrene~credo/test/credo/check/design/tag_helper_test.exs|rrrene|credo|tag_helper_test.exs|Elixir|102|1|21
160|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/filter_filter_test.exs|rrrene|credo|filter_filter_test.exs|Elixir|102|6|10
161|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/filter_reject_test.exs|rrrene|credo|filter_reject_test.exs|Elixir|102|6|10
162|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/reject_filter_test.exs|rrrene|credo|reject_filter_test.exs|Elixir|102|6|10
163|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/reject_reject_test.exs|rrrene|credo|reject_reject_test.exs|Elixir|102|6|10
164|./src/_00/output/Elixir/rrrene~credo/test/credo/check/refactor/map_join_test.exs|rrrene|credo|map_join_test.exs|Elixir|100|6|10
165|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/operation_on_same_values_test.exs|rrrene|credo|operation_on_same_values_test.exs|Elixir|100|6|12
166|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/parentheses_on_zero_arity_defs_test.exs|rrrene|credo|parentheses_on_zero_arity_defs_test.exs|Elixir|98|6|12
167|./src/_00/output/Elixir/rrrene~credo/test/credo/code/name_test.exs|rrrene|credo|name_test.exs|Elixir|98|24|40
168|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/warning/lazy_logging.ex|rrrene|credo|lazy_logging.ex|Elixir|94|4|24
169|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/warning/application_config_in_module_attribute.ex|rrrene|credo|application_config_in_module_attribute.ex|Elixir|93|0|18
170|./src/_00/output/Elixir/rrrene~credo/.github/workflows/compatibility-phoenix.yml|rrrene|credo|compatibility-phoenix.yml|YAML|92|1|2
171|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/variable_names.ex|rrrene|credo|variable_names.ex|Elixir|92|2|25
172|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/command.ex|rrrene|credo|command.ex|Elixir|92|44|35
173|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/application_config_in_module_attribute_test.exs|rrrene|credo|application_config_in_module_attribute_test.exs|Elixir|92|6|13
174|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/output/shell.ex|rrrene|credo|shell.ex|Elixir|91|2|27
175|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/readability/prefer_unquoted_atoms.ex|rrrene|credo|prefer_unquoted_atoms.ex|Elixir|90|5|24
176|./src/_00/output/Elixir/rrrene~credo/lib/credo/cli/command/gen.check.ex|rrrene|credo|gen.check.ex|Elixir|90|0|23
177|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/map_into.ex|rrrene|credo|map_into.ex|Elixir|89|1|18
178|./src/_00/output/Elixir/rrrene~credo/lib/credo/plugin.ex|rrrene|credo|plugin.ex|Elixir|89|244|117
179|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/redundant_blank_lines_test.exs|rrrene|credo|redundant_blank_lines_test.exs|Elixir|89|6|27
180|./src/_00/output/Elixir/rrrene~credo/lib/credo/build_info.ex|rrrene|credo|build_info.ex|Elixir|88|2|19
181|./src/_00/output/Elixir/rrrene~credo/test/credo/check/readability/prefer_implicit_try_test.exs|rrrene|credo|prefer_implicit_try_test.exs|Elixir|88|6|10
182|./src/_00/output/Elixir/rrrene~credo/guides/configuration/check_params.md|rrrene|credo|check_params.md|Markdown|87|0|42
183|./src/_00/output/Elixir/rrrene~credo/.github/workflows/compatibility-canary-smoke-tests.yml|rrrene|credo|compatibility-canary-smoke-tests.yml|YAML|86|5|32
184|./src/_00/output/Elixir/rrrene~credo/lib/credo/code/scope.ex|rrrene|credo|scope.ex|Elixir|86|19|35
185|./src/_00/output/Elixir/rrrene~credo/lib/credo/exs_loader.ex|rrrene|credo|exs_loader.ex|Elixir|86|1|26
186|./src/_00/output/Elixir/rrrene~credo/lib/credo/test/case.ex|rrrene|credo|case.ex|Elixir|86|128|59
187|./src/_00/output/Elixir/rrrene~credo/test/credo/check/consistency/tabs_or_spaces_test.exs|rrrene|credo|tabs_or_spaces_test.exs|Elixir|86|6|11
188|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/filter_count.ex|rrrene|credo|filter_count.ex|Elixir|85|0|13
189|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/warning/operation_on_same_values.ex|rrrene|credo|operation_on_same_values.ex|Elixir|85|2|13
190|./src/_00/output/Elixir/rrrene~credo/test/credo/check/consistency/space_around_operators/collector_test.exs|rrrene|credo|collector_test.exs|Elixir|85|0|11
191|./src/_00/output/Elixir/rrrene~credo/test/credo/check/warning/io_inspect_test.exs|rrrene|credo|io_inspect_test.exs|Elixir|85|6|10
192|./src/_00/output/Elixir/rrrene~credo/lib/credo/check/refactor/map_join.ex|rrrene|credo|map_join.ex|Elixir|84|0|13
